Name,City,Address,Phone,Rating,Price,Photo Urls
Holiday Inn Express & Suites Belmont, Belmont,"1650 El Camino Real, Belmont, CA 94002, United States",(650) 654-4000,4.1,186,https://lh3.googleusercontent.com/p/AF1QipP_kVEyEM1D5oF5QIR8r4jYY3Wn3SMTu_KtG3GS=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipODk0NQb5fxxt0V3H_JE_f6jTsERCa9jomVtcci=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMPPH6YlMIu_S7n9TyaniRadL7VBOXTLObII0R0=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPVHGgjuUy_ZLIgKfRge3KI5OiR8vq_tfODDipN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO3r_Sl8Jwp1_dQ8EbKB2Qx6fpoP3C8wAag3kL_=s1600-w400
Extended Stay America San Francisco - Belmont, Belmont,"120 Sem Ln, Belmont, CA 94002, United States",(650) 654-0344,3.2,197,https://lh3.googleusercontent.com/p/AF1QipP3V7pWyN60iym04W4mwiUTBi65lp2TKB69ufkt=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOMgfUAy3veT_GPLqiWNHO11LETFIdHqAe2mLIb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMQ2uvVRxeNZdglXDHMn9lQKU_LoLKCiCdD4Fzl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPpYvp0prN-MqTKqmnnSzDe7R85pNspZzSDTQXr=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMqHRQof1gRWT9HYYI3d4K0dkKsyfbodAr3a-Kp=s1600-w400
Silicon Valley Inn, Belmont,"630 El Camino Real, Belmont, CA 94002, United States",(650) 593-5883,3.8,145,https://lh3.googleusercontent.com/p/AF1QipNlLnUA2AzuRH5iFCHzPK-KvFTduXZRd5WhvlY-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMHTX2svN4kgxuY88uc-mVdIERMmxC4OmQUCfST=s1600-w400
Best Western Golden Sails Hotel, Long Beach,"6285 Pacific Coast Hwy, Long Beach, CA 90803, United States",(562) 596-1631,4,168,https://lh3.googleusercontent.com/p/AF1QipOy6TE3q6nqvmuLK0jYGVBAVWnKH41srBtQ2ukc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNwK-0o1r9O9PZwEutKgUuN9tJMuMtgQ1js3j92=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNkAwofnzw-VjKzgODjpVde_Khnug-MHarAqeGO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM3-yAhzyNtX5J1mkhcYXS6UKPM0twUoH36JfCV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNioGQtwoeawpTCoajd3S3ZgNfjKzfnkPaxBIDM=s1600-w400
Hotel Current Long Beach, Long Beach,"5325 Pacific Coast Hwy, Long Beach, CA 90804, United States",(562) 597-1341,4.2,108,https://lh3.googleusercontent.com/p/AF1QipNL-QBZfSHPvEwj1ECJaD6FjSYFmdhLv3L8qe59=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO_ruqNJk18mhtRfcOX_HoWqITpN0oTHxKeTZQE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP8hHn-E-1BEFXptvfDj1yWR41OVmg35DWicGhQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOL48NeMUv02Ba31anLqZsBh2KH6eFMQHT8Yp4j=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPCRR_Jf2sWOgHgtCUIgw8XgZ-QDIQAmbRcoj0c=s1600-w400
The Belmont Shore Inn Motel, Long Beach,"3946 E Ocean Blvd, Long Beach, CA 90803, United States",(562) 434-6236,3.4,115,https://lh3.googleusercontent.com/p/AF1QipNR9KeDxLVKyllMiT8l8PiU6ITBT_u1wVZATtW1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPlz39Pl_BvG78HeK_UeOQQcqcuDd3F0xrmKDBo=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPjSAd7Dy0mo08rL6Xk4ffIi_1kzMj1cKdc0KyJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM3Z56aaFbxNFMogHYBAS16IlyDh-eaNn1MLAIF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM4E4C9VzmXnmnWytt8DrYbuwymS1Dh3R3vE54s=s1600-w400
The Pacific Inn, Seal Beach,"600 Marina Dr, Seal Beach, CA 90740, United States",(562) 493-7501,4.4,103,https://lh3.googleusercontent.com/p/AF1QipP9oBCA9Ov8F6zDVQ6Miq2xSguyA9IzaA7GzM4F=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMi6RhnRdQFh-fMAEeIjH4HYseiQ2LN3qyq6U0D=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOh8Sv10tiVvo8J0_k2c8h176PdEVJwUrzG4jZc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMC19K2b7HnB9_5QLOrdS6d-MSmitLN9mhjnvRL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPf6v2OPm5v5ZVQz7fTA0-4FqEiQ7FlQe9aGutH=s1600-w400
Royal Inn Motel Long Beach, Long Beach,"2040 E Anaheim St, Long Beach, CA 90804, United States",(562) 434-9292,3.3,117,https://lh3.googleusercontent.com/p/AF1QipM12pr4LFx4mertkMz2_PYncOm9B--O-S6vaPZN=s1600-w300 https://lh3.googleusercontent.com/p/AF1QipP_lk8nEgPS32Vv9L9f7ZhFMknM_5crPnXVZSPZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO-i98J_32nRYiikVA4uMTv6EmmxUR9L4bWjRuv=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOldlVVPfN2bAFupMCCZkZses5U2NDoluZ1xqWN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMA_wOYeFmaz_Yta12cB8PHcxFU4ERyJ4cTs9Wi=s1600-w400
Quality Inn & Suites Santa Cruz Mountains, Ben Lomond,"9733 CA-9, Ben Lomond, CA 95005, United States",(831) 336-2292,3.6,123,https://lh3.googleusercontent.com/p/AF1QipOsrJpW8olZHK7Thb1rRZYCGWYXL7NTO6GvNLgu=s1600-w360 https://lh3.googleusercontent.com/p/AF1QipNBYSDMJ5kFanTEerbPAG4c7pbCpZvf_dSeFD_h=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNzFIzUimQMsrG6J088oFuuPlG2vVe4JHj7fyak=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNxKJOrQFytAlLkJt88j1UlCJOQ3sIFOa5sS6_S=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOmgR1P7JdrOBh_6_k89_iYgPs8qO-_MK_wq_Jp=s1600-w400
Jaye's Timberlane Resort, Ben Lomond,"8705 Hwy 9, Ben Lomond, CA 95005, United States",(831) 336-5479,3.7,116,https://lh3.googleusercontent.com/p/AF1QipNdV0epvHMey3QBaq5ZejkN8ksKBaEkqvj_bjYF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM55pkQtqKoOrFi8zDZwyRp2yInGjs-UuBNYrM_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPTEdNgaHtZ5OATtJw9Rsk5QFc47ecUI6zKDD3W=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNMHvOO6zJDEUtsHSgvnT9TWfsW8fu9dCijzXx8=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOpEEf6x0VWXKDb7VAdEYFWe-HDsWQ33ZEozpc=s1600-w400
Fairview Manor Bed & Breakfast, Ben Lomond,"245 Fairview Ave, Ben Lomond, CA 95005, United States",(831) 336-3355,5,119,https://lh3.googleusercontent.com/p/AF1QipOlmA0d6IHQ1NMeNbCKjm5zOH6ME3HWvQfFLqbd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM4usLvq75Zgkap2PkDfYYPYMoqc2kq09BYEn5C=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipONxxi7GBDu5nFCIax8CD1hOkSkiCjcl9eraoZ1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMjb6o4q9vkGTlEL9nOIhsqz4tOFZ7BA8O45em2=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMBCJ153SkdjA5feLEedeff7JawEVjvVOFB6QKK=s1600-w400
Holiday Inn Express Benicia, Benicia,"1375 E 5th St, Benicia, CA 94510, United States",(707) 297-6873,4.1,168,https://lh3.googleusercontent.com/p/AF1QipOswc_D1_XEUCJAKHPebU7oCMzXAkDfgS-L14Ze=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMHVwOh6XHkkgPrSi877Z76OIPdqsaFXHEWhbfz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM-fPrwjGqDmEN99ieqGfLTo6vMZwBkn2uQ_7XO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPtnczvFZCbFyszB8fRkrR-oDPO-SNLREX6dArG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOAaV_OCwy87umcuu3QUM9fWx1mIyQWzamt1_Tg=s1600-w400
Best Western Plus Heritage Inn, Benicia,"1955 E 2nd St, Benicia, CA 94510, United States",(707) 746-0401,4.1,144,https://lh3.googleusercontent.com/p/AF1QipP9gBchcSHqVZ64q5x29XunT7zLoZvsOXnSmfKM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPLZl3Z9d1YWkMgLF0sT5BV3w8-fihFSFDEKK2Z=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOa-NaOYvk9HxMN_RosyoKMlTB-YrB4kcyLJXLT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPDezCHt2hxr_KdABDD9J0xB7S6S5dOi5iuM28U=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOUWurS2ziuG__r2GSpSIcNLXmqxGp4yWdF3e8I=s1600-w400
Union Hotel Hotel, Benicia,"401 1st St, Benicia, CA 94510, United States",(707) 746-0110,3.6,131,https://lh3.googleusercontent.com/p/AF1QipMXBrgI5s1kEByYyHc0UnfwDP9jZv4InbG6JkDy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN4vfO9ZvNE50AwiBMjU9pikzVzRIFJSdt5_E8=s1600-w353 https://lh3.googleusercontent.com/p/AF1QipM9tQ_S8dK16d9M24uuXsvz0ILSFFMYEacGahw=s1600-w353 https://lh3.googleusercontent.com/p/AF1QipN_ULqvcYkez9xCjAtKmhWa_0Hx9f3Jki5l7CI=s1600-w353 https://lh3.googleusercontent.com/p/AF1QipMqCq0-8HcDUiero0jsuVMpgGcbzGwQF_vM6lM=s1600-w353
Shorelight Inn, Benicia,"153 W E St, Benicia, CA 94510, United States",(707) 297-6313,4.5,159,https://lh3.googleusercontent.com/p/AF1QipPF-8hmMcJznzzrxiacVhDj7_WapYKYdGyWcFlz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOy9qaj749WL6rgH075uUwxzj5XG2bvqfCoTgq0=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOwS5J3BNvSuBIdko7RyV-H19nRBt1vpVpr381a=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMHIBb4UzEE2Q6IXZbzRfQy8vrBHUwMDlXC1x0-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMM_A7YOtLSDEdnFQ8iSbJLlucEPuXKAb_3mVSJ=s1600-w400
Best Western John Muir Inn, Martinez,"445 Muir Station Rd, Martinez, CA 94553, United States",(925) 229-1010,3.8,140,https://lh3.googleusercontent.com/p/AF1QipM10JwV4PLW201MBy52XbWgw-Sw5hezKJMLqvd0=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMVCX35jNaxyfBoam_IWMCLPMLaW1SAc474Xd1C=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNTXf_EwSw2uSSYlLa70VVBemeDN6MaVVfk_UWU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOgoPmL0oXwKHK0wIZZ_F4sOMLdN-0tfjffystx=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNNLHeCaDPjhkFEF83u-lOVOHf2jJxVRV7-fJJe=s1600-w400
DoubleTree by Hilton Hotel Berkeley Marina, Berkeley,"200 Marina Blvd, Berkeley, CA 94710, United States",(510) 548-7920,3.9,155,https://lh3.googleusercontent.com/p/AF1QipN31E4RoFj3FME9Sy324gI5UYCFfq_6xPcALb9n=s1600-w380 https://lh3.googleusercontent.com/p/AF1QipOkPOTNcKY37QMoBvm2QgqJvoUpPSiDja6_ZHrs=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipObR57_dPP4AoKzc7c1-vGy9IDYKemJ5QN2c0Hy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOUSseMMZhOg_xn_lcL8FZDIoreciyOzgxNdcBu=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNmjfTORLGKAyJY1nVS3VQs3dx2vSjoeS7eQ0Hl=s1600-w400
Hotel Shattuck Plaza, Berkeley,"2086 Allston Way, Berkeley, CA 94704, United States",(510) 845-7300,4.3,183,https://lh3.googleusercontent.com/p/AF1QipPeRX1c_j4meY9zqw-do_SAWfkUZ1dhtW_hqB7-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNA16PvYY2n9Voe4u_D75kh19BZle26lpwfmiTz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOvN62rkRmiU43Ujk7l3VMJmhBWUfVUZY_AEpNb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMudYXi0zfQ-bFszbeTFoOcmVV2rdTX5TT7sXX4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOgW0xvi10h3PnghLTh1e20NN9OBspo4bENKX1y=s1600-w400
La Quinta Inn Berkeley, Berkeley,"920 University Ave, Berkeley, CA 94710, United States",(510) 849-1121,3.7,146,https://lh3.googleusercontent.com/p/AF1QipMJCnyQL0_UaOpfTcjObDe-XGA8pu81mF6rg6Ex=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPUg06JRA3r0yU8WRhCfPTKDRplKGJVnDk2Fzdj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOtoz3aYMiHQ7L_vxFsyK9syMyFqiIP6bLhiD7q=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPVp5Nef5vQpv2Rs8-cuCvPxKmanEVPCkYnkKYG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMwzs3J2v0KjSCo4eAVKUxlqkSlFqpCSmLVEX0V=s1600-w400
Holiday Inn Express & Suites Berkeley, Berkeley,"1175 University Ave, Berkeley, CA 94702, United States",(510) 548-1700,4.1,194,https://lh3.googleusercontent.com/p/AF1QipPtAid3HSBoWV6XySsA0GgXdMG64rVbIbTiEqdq=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNlrz66l45MK_R-gViseVNiahrqQjtk6TRor7o=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOChOGdInV3UgQ_rn08VHxKZwIez2Q7L_vXvbEn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMZlxPrJzrSBfFLbm_JAyaCDNWFg6Xo-V3PLMCG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMAUdGhEYewIkrhuRGbdj3ixZjKds8xufOEvstc=s1600-w400
"Claremont Club & Spa, A Fairmont Hotel", Berkeley,"41 Tunnel Rd, Berkeley, CA 94705, United States",(510) 843-3000,4.4,170,https://lh3.googleusercontent.com/p/AF1QipNXzo2774Kf1KpfzTg1rwZgAUEns1ZZGcWIVM1d=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMrsgJ7j_VQ_ukd64-6hiXOxpYIXJPRejlTASrV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMB7XXQLi0IjXANQFx_qeHVHQwZPorzdXskkZCa=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOCZ3gKRCgdZ5E8WPM4NXqiYrlDgA5i_6UkygUN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNGF2vBzZX6ipTss20RAjF9_TZD3AmZ0oeBST-r=s1600-w400
Comfort Suites Palm Desert I-10, Palm Desert,"39585 Washington St, Palm Desert, CA 92211, United States",(760) 360-3337,4,191,https://lh3.googleusercontent.com/p/AF1QipNgYV6p5mabcWJwwaDfelEiOan5D13GFGChNkkM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNQiwnhJ35RjuqGCuiVNV61gKD4vXTATVFmZ5Bw=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPvybDQgsM1aA2aH-apWqF5uK-T1YR0zaSXZQQ9=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMAQSn61JLds5LauS8CvImA2meMQY1Vd2l1Y5SD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPuNTRLgLi4yM8fXK5kVcv1l1UzT3VsY0q1r1mT=s1600-w400
Motel 6 Palm Desert - Palm Springs Area, Palm Desert,"78100 Varner Rd, Palm Desert, CA 92211, United States",(760) 345-0550,3.4,192,https://lh3.googleusercontent.com/p/AF1QipPYVUzybdZ40rOdHsVE51geD3BbMeZrQgz1F7iB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNKDS45xKR7p0kngBBHRyI7AdVm0Y0T5622IgJl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPMivep0HVtOq7D7JTqaZq5GNvx2IhMxYhkSK4g=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPLKsTYha5kktpIdw0W3VLSdQI_QB7HwNicNnRJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMtehKsiaEf0eneVxW-3HX-BNLFpZ5aTGlFKRss=s1600-w400
Homewood Suites by Hilton La Quinta, La Quinta,"45-200 Washington St, La Quinta, CA 92253, United States",(760) 391-4600,4.3,178,https://lh3.googleusercontent.com/p/AF1QipP6ZMVhKW56Wb-IRrsaquVbNPCSEUnJENIwGX-S=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNTYHK__vHLpjP5t3QCWdv_IlbKDEWk7ltM4Qc1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNuNvelH620Q_CA7QSlAmk9VwPiILBg2VIEgs11=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPMRXM8Jh6FaQvFyijhLrYVVmRPLwW2NNccHWQx=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO8alPn4Ervrajf4eUPXIHwELt0LDhfKsSoNIbr=s1600-w400
Hyatt Regency Indian Wells Resort & Spa, Indian Wells,"44600 Indian Wells Ln, Indian Wells, CA 92210, United States",(760) 776-1234,4.6,138,https://lh3.googleusercontent.com/p/AF1QipO4BDybQabbTil_EcDqZ9A8Fj7JttxsJ4P5a4uZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN506XLFfk49H3GaDU0UEY9XPcHo7VaYHgJAJxQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNNlh1lPOoUTLofTC6HrVv9RoV9hw4gJ1WT5wNd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPB0rK5HVkutizGHckB-5QIZAJacoJmPjl_W40p=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPv3adfVCEkQqdEiifZ9Q2sgojiM66TpSYw3Bbh=s1600-w400
JW Marriott Desert Springs Resort & Spa, Palm Desert,"74-855 Country Club Dr, Palm Desert, CA 92260, United States",(760) 341-2211,4.5,173,https://lh3.googleusercontent.com/p/AF1QipNVxf3Vj_xIwEbnBgXdONTBBb39G4iODBDbWMiT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNOUT3sgKogNstch4DU8dc9LrZS0ut4RX6qyGEy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN9O4oWCQpmcpuxRkHCLL-zkFXtgMPSyNuQghG_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNk6u_G37v3qY4zagKcHxKUDmO6GG0dlU-aLCif=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOULOvY4eQfjlXALSIBUy0y9C6k8EPXCY2lIHVR=s1600-w400
Beverly Hills Hotel, Beverly Hills,"9641 Sunset Blvd, Beverly Hills, CA 90210, United States",(310) 276-2251,4.6,103,https://lh3.googleusercontent.com/p/AF1QipNC3AKAQ56d_oXt9-Rag6jfCibEqdR0-p1nX-w-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNzprE_UXJ_Sk11ig57WZoOFo0xnX8aV2mrIYiE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMdWAHBaF1wJaltdkzpMd9BFworRq3v4tcPZw-a=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOkDxrhSAPpVAvPGz37M12j1aw7oBjxuw27vhPt=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPgTjUaCxHqyWvVvwESl9wW2H1uLmYy0dSVsmfO=s1600-w400
The Beverly Hilton, Beverly Hills,"9876 Wilshire Blvd, Beverly Hills, CA 90210, United States",(310) 274-7777,4.4,157,https://lh3.googleusercontent.com/p/AF1QipMJZOTF3R9KIss1-XarfW9GFtDoKpVF-OM37skz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMOUzIX7GRCW2dGbQVqB3fmQu0DvUpASESFoW63=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNeTS3oDQd0bd-fK9CREf0BOMNifp-bYI5Q3vaa=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNvV2rNs0ydiCZCecbwetJVtCTm-60jD0yOvwlF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipONyq8LVAc3-HF04awfxcJxtuMl440tHr-0gQNs=s1600-w400
"Beverly Wilshire, A Four Seasons Hotel", Beverly Hills,"9500 Wilshire Blvd, Beverly Hills, CA 90212, United States",(310) 275-5200,4.6,190,https://lh3.googleusercontent.com/p/AF1QipMzeLBOReQPS5v3eWgIpo5c97TYHFIfR7w_1LpQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNuEd7sot17Qv1tbamoTMz-0JwvTFsdobfOA-Ep=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPac3esHtt8JGlQIDwTpibPJ8hBzsHtFP-WGSQY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMBt5dX2C0xeEVBLAAmPCc0cZmfXBqRiGac3CAv=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPga74SYvZ3NHTegrTleAfjiCmaqbkO6lhvGX8b=s1600-w400
Montage Beverly Hills, Beverly Hills,"225 N Canon Dr, Beverly Hills, CA 90210, United States",(310) 860-7800,4.6,136,https://lh3.googleusercontent.com/p/AF1QipMzFV_k39RARFkOf8Jb0-J9ckno0vGdA_P3ZNWl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPPVQ_r_zjOqXqt4P6A6Nqghhm-_C1bLD-ztqHL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNLz2J7XpUdaXTCl-P2ZJ-PG6XGFnWBnSah4tiu=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOWLoqrLTkrO0jHArD_UDRphf5t25Si7Yb_JDOm=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPyYIK4D1uCyMfWVDzvr3WM1b9w-0pQxZWmvgUh=s1600-w400
Avalon Hotel Beverly Hills, Beverly Hills,"9400 W Olympic Blvd, Beverly Hills, CA 90212, United States",(310) 277-5221,3.9,142,https://lh3.googleusercontent.com/p/AF1QipNgrrLTk_sgj8Y4fKA5t8iEGNy1P7nDujxSpD5N=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOH8IZiZHw6rmAhqtNXkR_36uziEv0S-37lU0Xd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOp00HCz5RiDiSFnNBauvYb_-W1-6MBmZDn34rV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMcbLBFgZUR61Or0xsA1xEO__25cRkMV6kwch7d=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMYSmI6NjQ5rHoGZA1INi3nJwe59hQKfR_06jJo=s1600-w400
Travelodge Big Bear Lake CA, Big Bear Lake,"39471 Big Bear Blvd, Big Bear Lake, CA 92315, United States",(909) 878-0125,3.7,171,https://lh3.googleusercontent.com/p/AF1QipMnxC-x5FDRfVpfJGIe9g98UCfzLpAOImWNaiyk=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPR8ApC9_O_6EaNbIT2CkGponb7KUQ60v7IBXdl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOb56U_MIkFqF89ov4ShnNqGlJIFMdA3LS2kZUA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMZnKhga9v4WhVEHi84Ys8mSMO41e8C3sCaChiF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNrVfxHK59Tt8fpCGuEpKjqzWqfkKDbwpsLxStO=s1600-w400
Best Western Big Bear Chateau, Big Bear Lake,"42200 Moonridge Rd, Big Bear Lake, CA 92315, United States",(909) 866-6666,4.2,125,https://lh3.googleusercontent.com/p/AF1QipMSnxVvbkjNyyjLKTUjN_-PtwrRCvdbCzLfKUeq=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPswqugcZs1d3AqFoU8QX6y-H-VlVp4L60FB8vW=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM58f6RXGizAopAJeJZxnPIvW7tjLjhrNW7VCIl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNmK87S73dh6eEv3muG-hi9Nh9MtIBBnXQaGWid=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPsnGrrYvFKEtqSVI8tBL8khlJpcQri_11XMURt=s1600-w400
Motel 6 Big Bear, Big Bear Lake,"42899 Big Bear Blvd, Big Bear Lake, CA 92315, United States",(909) 585-6666,3.2,141,https://lh3.googleusercontent.com/p/AF1QipOdirkk15ZSA8VuvOyvN6dgXnUcpE60OmLOMio=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMowqxEM2mXVxmeG-BylVNUL2JEzPzJpOiwv1M=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMl8iYFSGF4uYlTrdJEeokUZl5Y4-_z-uUZ7R0=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPPLvAZ4AOpusTTiV19P0KRtY6v0Thl_myASKs=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPAwpX2CIRsM_oISUQLCe8Yf4I66bSM3HDzbLc=s1600-w400
Bear Creek Resort, Big Bear Lake,"40210 Big Bear Blvd, Big Bear Lake, CA 92315, United States",(877) 428-9335,4.2,137,https://lh3.googleusercontent.com/p/AF1QipPZSTlOULor02uuo3mzHP9jO9e4u7kbSWjdGYk=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPQDAlwE5xEsnfHPncFRQdnSf1iNMfXEUnmgJ-a=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOwZnOycbRoDV1Z_xmyMnvk1ZWwKbdlG43IvX4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMZ2aUs4Sy_lg6LLTCBG4lBQFTH9DAh2-t9cZM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPsWkofC6vqyZ-W_3BGh9OgBsRy5YQIpJh5hPM=s1600-w400
